"Begin Time - msec","End Time - msec","Duration - msec","LH_phase","File","File Path"
34646,35438,792,"retr","antwerp5a_run1_segm.eaf"
38863,42466,3603,"rest","antwerp5a_run1_segm.eaf"
43778,47666,3888,"stroke","antwerp5a_run1_segm.eaf"
47666,51666,4000,"hold","antwerp5a_run1_segm.eaf"
51666,52122,456,"retr","antwerp5a_run1_segm.eaf"
52122,53735,1613,"stroke","antwerp5a_run1_segm.eaf"
53735,54888,1153,"retr","antwerp5a_run1_segm.eaf"
70698,73426,2728,"rest","antwerp5a_run1_segm.eaf"

4949,6508,1559,"stroke","antwerp5a_run2_segm.eaf"
6508,6813,305,"hold","antwerp5a_run2_segm.eaf"
6813,7372,559,"retr","antwerp5a_run2_segm.eaf"
7372,8703,1331,"rest","antwerp5a_run2_segm.eaf"
8703,9101,398,"prep","antwerp5a_run2_segm.eaf"
9101,10330,1229,"stroke","antwerp5a_run2_segm.eaf"
10330,10864,534,"hold","antwerp5a_run2_segm.eaf"
10864,14211,3347,"rest","antwerp5a_run2_segm.eaf"
14211,14610,399,"prep","antwerp5a_run2_segm.eaf"
14610,16076,1466,"stroke","antwerp5a_run2_segm.eaf"
16076,16915,839,"stroke","antwerp5a_run2_segm.eaf"
16915,19271,2356,"hold","antwerp5a_run2_segm.eaf"
19271,20415,1144,"stroke","antwerp5a_run2_segm.eaf"
20415,21432,1017,"stroke","antwerp5a_run2_segm.eaf"
21432,22355,923,"stroke","antwerp5a_run2_segm.eaf"
22355,22949,594,"retr","antwerp5a_run2_segm.eaf"
22949,24000,1051,"stroke","antwerp5a_run2_segm.eaf"
24000,24644,644,"rest","antwerp5a_run2_segm.eaf"
24644,27262,2618,"stroke","antwerp5a_run2_segm.eaf"
27262,28974,1712,"hold","antwerp5a_run2_segm.eaf"
28974,32296,3322,"stroke","antwerp5a_run2_segm.eaf"
32296,33724,1428,"stroke","antwerp5a_run2_segm.eaf"
33724,34415,691,"stroke","antwerp5a_run2_segm.eaf"
34415,36466,2051,"hold","antwerp5a_run2_segm.eaf"
36466,37415,949,"prep","antwerp5a_run2_segm.eaf"
37415,38144,729,"stroke","antwerp5a_run2_segm.eaf"
38144,39355,1211,"hold","antwerp5a_run2_segm.eaf"
39355,42466,3111,"stroke","antwerp5a_run2_segm.eaf"
42466,43347,881,"stroke","antwerp5a_run2_segm.eaf"
43347,44415,1068,"hold","antwerp5a_run2_segm.eaf"
44415,45661,1246,"retr","antwerp5a_run2_segm.eaf"
47237,49542,2305,"rest","antwerp5a_run2_segm.eaf"
49542,51474,1932,"rest","antwerp5a_run2_segm.eaf"
55677,59686,4009,"rest","antwerp5a_run2_segm.eaf"
59686,61567,1881,"stroke","antwerp5a_run2_segm.eaf"
61567,63933,2366,"hold","antwerp5a_run2_segm.eaf"
64423,65118,695,"prep","antwerp5a_run2_segm.eaf"
65118,66330,1212,"stroke","antwerp5a_run2_segm.eaf"
66330,67559,1229,"stroke","antwerp5a_run2_segm.eaf"
67559,69110,1551,"stroke","antwerp5a_run2_segm.eaf"
69110,69693,583,"retr","antwerp5a_run2_segm.eaf"
71525,73093,1568,"stroke","antwerp5a_run2_segm.eaf"
78584,79033,449,"prep","antwerp5a_run2_segm.eaf"
79033,79610,577,"hold","antwerp5a_run2_segm.eaf"
79610,80898,1288,"stroke","antwerp5a_run2_segm.eaf"
80898,81676,778,"retr","antwerp5a_run2_segm.eaf"

2462,2761,299,"prep","antwerp5b_run1_segm.eaf"
2761,4537,1776,"stroke","antwerp5b_run1_segm.eaf"
4537,5597,1060,"hold","antwerp5b_run1_segm.eaf"
5597,7701,2104,"stroke","antwerp5b_run1_segm.eaf"
7701,9119,1418,"rest","antwerp5b_run1_segm.eaf"
9119,10253,1134,"rest","antwerp5b_run1_segm.eaf"
11656,13328,1672,"stroke","antwerp5b_run1_segm.eaf"
13746,15567,1821,"rest","antwerp5b_run1_segm.eaf"
