"x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
444.22,145.329,0.865265,432.473,206.674,0.848885,398.474,213.175,0.76808,389.359,291.508,0.718369,392.02,331.944,0.675472,467.633,202.804,0.800666,467.66,286.286,0.73052,435.057,342.406,0.707441,433.754,333.237,0.67338,412.81,333.26,0.651398,390.679,412.897,0.814767,390.677,476.829,0.19402,457.216,331.931,0.617759,453.339,410.26,0.839972,452.01,476.832,0.115065,433.735,136.211,0.917042,449.362,132.308,0.801025,414.143,144.033,0.891203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.966,476.835,0.0617315
444,145,1,432,207,1,398,213,1,389,292,1,392,332,1,468,203,1,468,286,1,435,342,1,434,333,1,413,333,1,391,413,1,391,477,1,457,332,1,453,410,1,452,477,1,434,136,1,449,132,1,414,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,477,1
444,145,1,432,207,1,398,213,1,389,292,1,392,332,1,468,203,1,468,286,1,435,342,1,434,333,1,413,333,1,391,413,1,391,477,1,457,332,1,453,410,1,452,477,1,434,136,1,449,132,1,414,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,477,1
442,145,1,430,205,1,397,212,1,389,290,1,395,333,1,466,201,1,466,285,1,433,340,1,432,331,1,413,332,1,389,411,1,388,476,1,455,330,1,447,410,1,449,477,1,432,136,1,447,132,1,412,143,1,0,0,0,0,0,0,0,0,0,0,0,0,384,477,1,383,477,1,389,476,1
441,145,1,429,204,1,396,211,1,389,289,1,394,326,1,464,200,1,465,285,1,431,338,1,431,329,1,413,330,1,386,408,1,385,475,1,453,328,1,441,410,1,448,478,1,431,135,1,446,132,1,411,142,1,0,0,0,0,0,0,0,0,0,0,0,0,381,476,1,380,476,1,386,475,1
440,145,1,428,203,1,396,211,1,389,288,1,395,324,1,463,200,1,464,284,1,440,328,1,430,328,1,413,329,1,382,405,1,382,474,1,454,328,1,436,411,1,445.073,480.696,0,430,134,1,445,132,1,411,141,1,0,0,0,0,0,0,0,0,0,0,0,0,378,475,1,377,475,1,383,474,1
439,145,1,428,202,1,396,211,1,390,287,1,396,323,1,462,200,1,463,284,1,439,327,1,432,328,1,414,328,1,378,401,1,380,473,1,452,327,1,432,412,1,443.038,485.141,0,430,134,1,445,132,1,411,140,1,0,0,0,0,0,0,0,0,0,0,0,0,374,476,1,375,474,1,381,473,1
439,145,1,428,202,1,396,211,1,392,284,1,397,322,1,462,200,1,462,284,1,438,326,1,431,327,1,414,327,1,373,399,1,379,475,1,453,328,1,429,413,1,441.415,486.258,0,430,134,1,445,132,1,411,139,1,0,0,0,0,0,0,0,0,0,0,0,0,374,476,1,374,474,1,381,475,1
439,145,1,428,202,1,397,211,1,393,283,1,397,321,1,462,200,1,462,284,1,437,325,1,431,329,1,413,329,1,370,395,1,379,474,1,452,328,1,427,413,1,440.182,486.827,0,430,134,1,445,132,1,412,139,1,0,0,0,0,0,0,0,0,0,0,0,0,374,475,1,374,473,1,381,474,1
439,145,1,429,202,1,398,211,1,393,281,1,397,320,1,462,200,1,462,285,1,436,324,1,432,330,1,412,328,1,368,392,1,379,473,1,453,330,1,426,413,1,439.379,487.062,0,430,134,1,445,132,1,413,139,1,0,0,0,0,0,0,0,0,0,0,0,0,374,474,1,373,475,1,381,473,1
