"x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
467.672,151.933,0.853537,450.712,206.682,0.802328,412.9,204.069,0.819574,390.643,281.063,0.819622,431.071,201.435,0.627547,485.928,213.159,0.823058,483.33,294.093,0.671737,445.514,380.161,0.770436,442.871,338.465,0.712185,420.681,337.173,0.672551,411.548,405.031,0.813628,402.46,476.81,0.335398,465.041,339.753,0.644538,484.57,412.858,0.867386,484.576,476.813,0.14991,457.249,141.503,0.870177,472.897,142.711,0.763872,435.049,149.279,0.876533,0,0,0,0,0,0,0,0,0,484.609,476.83,0.0790029,401.099,476.829,0.065277,399.792,476.837,0.0625376,405.026,476.828,0.138946
468,152,1,451,207,1,413,204,1,391,281,1,431,201,1,486,213,1,483,294,1,446,380,1,443,338,1,421,337,1,412,405,1,402,477,1,465,340,1,485,413,1,485,477,1,457,142,1,473,143,1,435,149,1,0,0,0,0,0,0,0,0,0,485,477,1,401,477,1,400,477,1,405,477,1
468,152,1,451,207,1,413,204,1,391,281,1,431,201,1,486,213,1,483,294,1,446,380,1,443,338,1,421,337,1,412,405,1,402,477,1,465,340,1,485,413,1,485,477,1,457,142,1,473,143,1,435,149,1,0,0,0,0,0,0,0,0,0,485,477,1,401,477,1,400,477,1,405,477,1
464,149,1,448,206,1,410,205,1,389,282,1,428,201,1,483,211,1,482,292,1,446,377,1,442,338,1,421,337,1,410,405,1,401,477,1,464,339,1,484,413,1,484,477,1,453,140,1,469,140,1,431,148,1,0,0,0,0,0,0,0,0,0,484,477,1,400.555,476.981,0,399.63,476.974,0,403,477,1
460,147,1,444,205,1,407,206,1,387,283,1,424,201,1,480,209,1,481,290,1,445,376,1,441,338,1,421,337,1,408,405,1,401,477,1,463,338,1,483,413,1,483,477,1,449,138,1,465,138,1,427,148,1,0,0,0,0,0,0,0,0,0,483,477,1,400.249,476.985,0,399.336,476.97,0,401,477,1
455,146,1,440,205,1,404,207,1,384,285,1,420,201,1,477,207,1,479,288,1,444,375,1,440,338,1,421,337,1,404,407,1,398,477,1,461,338,1,481,413,1,481,477,1,444,137,1,460,137,1,423,148,1,0,0,0,0,0,0,0,0,0,481,477,1,399.929,476.949,0,399.04,476.928,0,399,477,1
450,146,1,436,205,1,401,208,1,381,287,1,416,201,1,473,205,1,477,286,1,442,374,1,441,339,1,421,337,1,402,407,1,395,477,1,462,340,1,479,413,1,479,477,1,439,137,1,455,137,1,419,149,1,0,0,0,0,0,0,0,0,0,479,477,1,399.54,476.997,0,398.695,476.981,0,396,477,1
446,146,1,433,205,1,398,209,1,378,289,1,413,202,1,470,204,1,475,285,1,462,331,1,439,339,1,421,337,1,400,407,1,394,477,1,463,340,1,476,413,1,477,477,1,435,137,1,451,137,1,415,150,1,0,0,0,0,0,0,0,0,0,477,477,1,397.984,477.123,0,397.318,477.114,0,395,477,1
442,146,1,430,205,1,398,209,1,375,290,1,409,205,1,467,203,1,473,284,1,435,379,1,440,340,1,421,337,1,398,405,1,392,477,1,461,340,1,474,413,1,474,477,1,431,137,1,447,137,1,412,151,1,0,0,0,0,0,0,0,0,0,474,477,1,382,477,1,383,477,1,393,477,1
438,146,1,430,205,1,395,209,1,373,291,1,404,207,1,464,202,1,471,284,1,433,379,1,438,340,1,420,337,1,396,404,1,390,477,1,462,340,1,469,414,1,471,477,1,427,137,1,443,137,1,409,152,1,0,0,0,0,0,0,0,0,0,471,477,1,381,477,1,379,477,1,391,477,1
435,146,1,428,205,1,393,209,1,372,291,1,402,207,1,461,202,1,467,286,1,433,376,1,436,340,1,419,337,1,393,404,1,388,477,1,460,340,1,466,415,1,467,477,1,424,137,1,440,137,1,407,152,1,0,0,0,0,0,0,0,0,0,467,477,1,380,477,1,379,477,1,389,477,1
433,146,1,426,205,1,392,209,1,371,291,1,400,207,1,461,200,1,465,286,1,431,376,1,437,340,1,419,337,1,390,404,1,386,477,1,458,340,1,460,419,1,463,477,1,422,137,1,438,137,1,405,152,1,0,0,0,0,0,0,0,0,0,463,477,1,382,477,1,381,477,1,387,477,1
