"Begin Time - msec","End Time - msec","Duration - msec","master_segm","File","File Path"
1968,8359,6391,"segm_1","antwerp3a_run2_segm.eaf"
8359,10281,1922,"segm_2","antwerp3a_run2_segm.eaf"
10281,15609,5328,"segm_3","antwerp3a_run2_segm.eaf"
15609,18078,2469,"segm_4","antwerp3a_run2_segm.eaf"
18078,29562,11484,"segm_5","antwerp3a_run2_segm.eaf"
29562,32578,3016,"segm_6","antwerp3a_run2_segm.eaf"
32578,37203,4625,"segm_7","antwerp3a_run2_segm.eaf"
37203,39458,2255,"segm_8","antwerp3a_run2_segm.eaf"
39458,44937,5479,"segm_9","antwerp3a_run2_segm.eaf"
44937,48906,3969,"segm_10","antwerp3a_run2_segm.eaf"
52781,55696,2915,"segm_11","antwerp3a_run2_segm.eaf"

1382,4617,3235,"segm_1","antwerp3b_run1_segm.eaf"
4617,6805,2188,"segm_2","antwerp3b_run1_segm.eaf"
6805,10936,4131,"segm_3","antwerp3b_run1_segm.eaf"
11617,15617,4000,"segm_4","antwerp3b_run1_segm.eaf"
15617,18687,3070,"segm_5","antwerp3b_run1_segm.eaf"
18687,22137,3450,"segm_6","antwerp3b_run1_segm.eaf"
22137,30997,8860,"segm_7","antwerp3b_run1_segm.eaf"
30997,34357,3360,"segm_8","antwerp3b_run1_segm.eaf"
34357,36901,2544,"segm_9","antwerp3b_run1_segm.eaf"
39149,42000,2851,"segm_10","antwerp3b_run1_segm.eaf"
42000,45038,3038,"segm_11","antwerp3b_run1_segm.eaf"
45038,53525,8487,"segm_12","antwerp3b_run1_segm.eaf"
53525,55685,2160,"segm_13","antwerp3b_run1_segm.eaf"

2447,9463,7016,"segm_1","antwerp3b_run2_segm.eaf"
9463,10757,1294,"segm_2","antwerp3b_run2_segm.eaf"
10757,12661,1904,"segm_3","antwerp3b_run2_segm.eaf"
12661,14431,1770,"segm_4","antwerp3b_run2_segm.eaf"
14431,18589,4158,"segm_5","antwerp3b_run2_segm.eaf"
18589,21800,3211,"segm_6","antwerp3b_run2_segm.eaf"
21800,24052,2252,"segm_7","antwerp3b_run2_segm.eaf"
24052,26644,2592,"segm_8","antwerp3b_run2_segm.eaf"
26644,29115,2471,"segm_9","antwerp3b_run2_segm.eaf"
29115,31958,2843,"segm_10","antwerp3b_run2_segm.eaf"
34884,37940,3056,"segm_11","antwerp3b_run2_segm.eaf"
37940,39800,1860,"segm_12","antwerp3b_run2_segm.eaf"
39800,44901,5101,"segm_13","antwerp3b_run2_segm.eaf"
44901,48757,3856,"segm_14","antwerp3b_run2_segm.eaf"
48757,50642,1885,"segm_15","antwerp3b_run2_segm.eaf"

16433,17507,1074,"segm_1","antwerp4a_run1_segm.eaf"
22544,24007,1463,"segm_2","antwerp4a_run1_segm.eaf"
28507,29889,1382,"segm_3","antwerp4a_run1_segm.eaf"
29889,31117,1228,"segm_4","antwerp4a_run1_segm.eaf"
34919,35588,669,"segm_5","antwerp4a_run1_segm.eaf"
43051,43830,779,"segm_6","antwerp4a_run1_segm.eaf"

6156,7906,1750,"segm_1","antwerp4a_run2_segm.eaf"
7906,8796,890,"segm_2","antwerp4a_run2_segm.eaf"
8796,10890,2094,"segm_3","antwerp4a_run2_segm.eaf"
17625,19968,2343,"segm_4","antwerp4a_run2_segm.eaf"
24625,27984,3359,"segm_5","antwerp4a_run2_segm.eaf"
28781,30478,1697,"segm_6","antwerp4a_run2_segm.eaf"
